time,id,boll_num,money,first,second
1/5/2010,2010002,03  06  07  23  30  33  13,230644990,2  (京 浙),47
1/3/2010,2010001,07  17  18  27  29  32  13,260561792,7  (吉 鄂 湘 粤..),95
12/31/2009,2009154,01  07  12  14  18  25  16,250550710,4  (苏 鲁 深圳),91
12/29/2009,2009153,06  07  08  20  21  25  10,238623826,9  (京 辽 沪 苏..),277
12/27/2009,2009152,03  04  19  21  27  28  05,262814730,6  (京 津 浙 闽..),96
12/24/2009,2009151,06  08  10  16  25  30  14,242662946,5  (京 苏 浙 粤),212
12/22/2009,2009150,04  06  07  16  19  20  04,240949072,2  (鲁 粤),68
12/20/2009,2009149,01  03  16  18  22  29  04,260445758,5  (京 沪 鲁 渝),64
12/17/2009,2009148,06  12  15  22  29  32  10,234965094,3  (苏 青),117
12/15/2009,2009147,06  08  10  18  22  32  16,229746022,3  (皖 鲁 鄂),126
12/13/2009,2009146,03  09  16  20  22  33  15,265187498,7  (京 鲁 粤 深圳),89
12/10/2009,2009145,03  05  11  15  26  33  11,238886876,12  (京 冀 蒙 辽..),133
12/8/2009,2009144,01  05  10  17  18  29  12,234614110,5  (辽 沪 皖 渝..),87
12/6/2009,2009143,05  09  11  17  23  28  10,266083890,22  (京 冀 沪 苏..),214
12/3/2009,2009142,07  11  15  19  20  24  13,240043572,10  (京 冀 苏 浙..),142
11/26/2009,2009139,01  05  15  17  27  29  02,235679662,2  (苏 皖),77
11/24/2009,2009138,04  07  14  26  32  33  14,229193984,7  (辽 黑 鲁 鄂..),46
11/22/2009,2009137,08  12  14  15  17  21  01,250971196,2  (冀 滇),42
11/19/2009,2009136,01  04  14  22  30  33  01,222662662,2  (浙 深圳),44
11/17/2009,2009135,01  03  14  19  30  33  16,218222340,9  (沪 闽 贵 青..),129
11/15/2009,2009134,03  05  12  15  28  33  06,246133544,10  (京 冀 辽 沪..),65
11/12/2009,2009133,05  09  13  18  20  32  01,219891024,5  (沪 皖 川 陕),200
11/10/2009,2009132,04  14  15  21  23  30  07,227359216,13  (辽 苏 皖 粤..),130
11/8/2009,2009131,16  23  25  26  32  33  05,265379234,2  (辽 浙),44
11/5/2009,2009130,02  03  07  12  13  30  11,235462772,3  (京 粤 甘),80
11/3/2009,2009129,06  07  16  17  24  25  07,231824092,20  (辽 吉 黑 沪..),169
11/1/2009,2009128,05  08  15  16  26  32  01,261066840,2  (京 沪),162
10/29/2009,2009127,02  11  12  14  15  16  04,243177980,14  (京 蒙 辽 豫..),98
10/27/2009,2009126,03  05  06  10  19  23  15,235506694,6  (京 浙 闽 桂..),101
10/25/2009,2009125,06  07  08  22  26  27  12,262970658,8  (冀 辽 浙 鄂..),93
10/22/2009,2009124,03  04  22  23  28  30  10,249561480,9  (辽 黑 沪 苏..),65
10/20/2009,2009123,09  13  20  22  25  28  14,237742194,3  (京 苏 湘),83
10/18/2009,2009122,07  14  16  27  29  32  01,266208716,5  (沪 皖 闽 鄂),154
10/11/2009,2009119,06  07  10  12  15  21  05,232178172,1  (贵),55
10/8/2009,2009118,12  16  25  26  27  31  05,215790310,93  (京 黑 沪 豫..),43
10/6/2009,2009117,05  09  15  21  26  31  13,202883414,8  (晋 蒙 辽 黑..),147
10/4/2009,2009116,05  17  21  25  27  32  14,221054568,7  (辽 沪 浙 鲁..),53
10/1/2009,2009115,02  09  13  15  19  24  03,198302256,1  (甘),61
9/29/2009,2009114,03  05  11  12  31  32  11,222577144,9  (京 辽 浙 皖..),182
9/27/2009,2009113,04  12  20  25  28  29  16,250863766,8  (晋 辽 闽 鲁..),126
9/24/2009,2009112,06  07  18  24  30  32  09,227610064,6  (沪 浙 湘 甘..),55
9/22/2009,2009111,02  04  07  14  15  25  15,224881094,3  (苏 鄂 深圳),48
9/20/2009,2009110,04  10  13  15  19  30  14,245158100,2  (皖 滇),105
9/17/2009,2009109,05  06  07  14  25  28  01,220168836,0,78
9/15/2009,2009108,04  10  17  28  32  33  02,215736244,5  (皖 鲁 湘 滇..),78
9/13/2009,2009107,07  08  20  23  28  29  05,239917960,4  (苏 闽 川 青),70
9/10/2009,2009106,01  02  15  18  20  29  04,218443162,4  (京 黑 苏 川),48
9/8/2009,2009105,02  08  10  16  27  30  15,208614594,2  (黑 深圳),103
9/6/2009,2009104,20  22  26  29  30  32  16,233718766,5  (深圳 桂 渝 川..),39
9/3/2009,2009103,06  11  17  20  23  24  09,215101390,10  (沪 粤 渝 陕..),53
9/1/2009,2009102,03  05  07  08  14  31  10,211207990,7  (吉 鲁 深圳 川),63
8/25/2009,2009099,08  09  18  20  25  29  09,215841514,18  (冀 黑 沪 浙..),243
8/23/2009,2009098,03  14  15  20  23  30  02,234823318,11  (冀 辽 吉 赣..),265
8/20/2009,2009097,07  13  24  26  28  32  14,209714238,4  (沪 豫 鄂 贵),50
8/18/2009,2009096,01  26  27  31  32  33  03,209639476,2  (沪 苏),93
8/16/2009,2009095,08  09  14  28  31  33  15,226862140,0,39
8/13/2009,2009094,03  16  22  25  26  33  14,207069924,3  (京 渝 陕),90
8/11/2009,2009093,01  11  20  31  32  33  01,209331254,21  (京 冀 辽 沪..),198
8/9/2009,2009092,02  06  07  14  18  31  08,233413914,6  (沪 苏 粤 深圳),66
8/6/2009,2009091,03  08  11  14  25  29  04,211875120,4  (京 沪 桂 甘),168
8/4/2009,2009090,07  09  14  20  23  30  14,206728590,3  (蒙 贵 滇),137
8/2/2009,2009089,02  03  07  11  19  32  04,230854186,2  (吉 渝),58
7/30/2009,2009088,04  07  11  15  16  17  02,204688536,0,78
7/28/2009,2009087,06  11  13  20  28  32  06,201493798,2  (粤 贵),40
7/26/2009,2009086,11  12  13  18  23  32  11,222559596,3  (京 津 豫),47
7/23/2009,2009085,04  08  12  17  20  30  03,201602548,8  (沪 浙 闽 鄂..),93
7/21/2009,2009084,04  09  11  20  32  33  13,198945272,2  (黑 粤),53
7/19/2009,2009083,02  08  12  18  24  28  04,219733470,11  (京 晋 蒙 辽..),361
7/16/2009,2009082,11  15  18  21  27  29  02,200877058,2  (沪 豫),52
7/9/2009,2009079,02  09  16  21  30  31  13,200470322,1  (粤),122
7/7/2009,2009078,05  07  12  14  15  20  13,196218272,2  (浙 闽),88
7/5/2009,2009077,01  09  14  16  28  32  16,216463266,4  (黑 沪 鲁 豫),75
7/2/2009,2009076,09  18  19  25  28  31  06,202715574,29  (京 黑 沪 苏..),98
6/30/2009,2009075,01  13  15  17  20  30  05,198114500,1  (浙),53
6/28/2009,2009074,05  10  16  19  23  28  13,223339000,28  (晋 蒙 辽 黑..),296
6/25/2009,2009073,09  16  17  18  22  27  14,208376662,16  (京 辽 苏 浙..),103
6/23/2009,2009072,01  03  12  20  21  29  04,211601456,7  (苏 浙 皖 闽..),40
6/21/2009,2009071,04  05  23  26  31  32  06,231131078,5  (京 蒙 沪 苏..),40
6/18/2009,2009070,01  02  09  10  21  31  10,219945468,4  (京 晋 陕),42
6/16/2009,2009069,03  05  12  18  21  23  02,218479274,7  (冀 黑 浙 豫..),157
6/14/2009,2009068,06  11  18  20  25  30  05,241709362,10  (辽 苏 鄂 粤..),213
6/11/2009,2009067,04  10  16  23  28  30  05,219034212,12  (京 浙 闽 鲁..),168
6/9/2009,2009066,02  15  19  24  31  32  04,218893000,9  (闽 湘 深圳 渝..),34
6/7/2009,2009065,08  12  20  22  30  33  02,242812406,5  (沪 皖 粤 渝),63
6/4/2009,2009064,01  02  14  23  28  29  15,226247318,4  (黑 皖 鄂 陕),66
6/2/2009,2009063,02  05  11  26  30  32  16,210071776,0,47
5/31/2009,2009062,10  19  20  21  23  32  10,239346092,7  (京 沪 粤),120
5/24/2009,2009059,03  07  13  23  27  30  11,236158050,2  (渝 青),184
5/21/2009,2009058,05  08  10  15  23  26  09,211477696,13  (黑 浙 鲁 粤..),150
5/19/2009,2009057,05  07  10  14  17  25  11,209587496,6  (沪 皖 豫 深圳..),180
5/17/2009,2009056,04  09  10  18  29  32  08,232354314,5  (苏 皖 赣 川),66
5/14/2009,2009055,03  04  18  22  24  29  11,213511884,3  (苏 闽),69
5/12/2009,2009054,16  17  23  26  31  32  11,212918588,6  (辽 黑 赣 湘..),73
5/10/2009,2009053,07  12  18  19  22  28  04,231922796,4  (浙 皖 鲁 湘),239
5/7/2009,2009052,09  11  15  19  21  30  08,215699408,9  (京 沪 苏 浙..),66
5/5/2009,2009051,06  10  13  16  21  23  07,211832930,5  (京 晋 蒙 鲁..),69
5/3/2009,2009050,13  21  24  29  30  32  04,223078776,3  (津 浙 深圳),35
4/30/2009,2009049,09  12  14  20  30  31  06,204405802,3  (晋 鲁 豫),45
4/28/2009,2009048,03  07  11  15  17  31  01,210372082,4  (京),85
4/26/2009,2009047,06  08  11  15  21  22  16,236616310,5  (黑 沪 鲁 川),99
4/23/2009,2009046,16  20  21  26  29  30  09,212241096,3  (蒙 沪 苏),37
4/21/2009,2009045,03  04  06  23  30  32  01,210992934,0,39
4/19/2009,2009044,11  14  16  18  26  30  01,229851250,2  (豫 滇),50
4/16/2009,2009043,04  09  10  15  18  26  07,211334106,5  (皖 鲁 粤 深圳),110
4/14/2009,2009042,08  16  22  23  27  30  11,207877744,2  (辽 渝),79
4/7/2009,2009039,05  12  14  15  21  27  03,207130808,3  (蒙 鄂 深圳),81
4/5/2009,2009038,12  13  15  23  28  32  05,229578934,20  (贵 滇 青),52
4/2/2009,2009037,02  06  15  18  20  31  03,213602348,1  (苏),59
3/31/2009,2009036,06  09  18  23  32  33  07,215060184,7  (京 吉 渝 陕),69
3/29/2009,2009035,06  15  21  26  29  31  05,236221934,6  (冀 苏 鄂 陕),87
3/26/2009,2009034,09  12  18  21  22  26  07,214772934,5  (浙 鲁 甘 宁),107
3/24/2009,2009033,07  08  13  14  29  30  06,212148538,6  (京 晋 辽 苏..),125
3/22/2009,2009032,09  11  12  19  27  32  06,231465250,3  (晋 川 滇),102
3/19/2009,2009031,01  02  03  15  30  33  01,220305014,6  (蒙 黑 苏 浙..),66
3/17/2009,2009030,08  14  24  26  28  32  07,218775106,8  (京 辽 吉 沪..),56
3/15/2009,2009029,12  13  15  22  23  29  13,243921424,3  (蒙 粤 陕),65
3/12/2009,2009028,03  06  12  15  23  26  10,212975332,41  (京 晋 辽 黑..),258
3/10/2009,2009027,02  07  11  16  27  32  06,210676594,19  (晋 沪 苏 赣..),153
3/8/2009,2009026,11  15  17  18  20  30  16,232338570,6  (冀 吉 鲁 粤..),73
3/5/2009,2009025,10  20  22  23  26  33  11,208731366,3  (沪 粤 琼),23
3/3/2009,2009024,01  03  17  23  30  33  12,208357346,3  (辽 苏 新),51
3/1/2009,2009023,01  06  07  15  24  30  08,229895788,3  (苏 浙 深圳),67
2/26/2009,2009022,05  08  09  10  11  18  08,212225776,5  (蒙 辽 鄂 深圳),69
2/19/2009,2009019,06  17  19  20  26  27  04,193303346,0,76
2/17/2009,2009018,02  05  06  19  27  30  15,194471112,4  (京 苏 浙 皖),78
2/15/2009,2009017,06  14  15  19  25  26  08,214067758,5  (辽 沪 鲁 粤..),70
2/12/2009,2009016,02  07  13  16  20  33  03,193953514,8  (苏 浙 鄂 深圳..),85
2/10/2009,2009015,02  04  06  15  17  32  05,185426162,1  (闽),37
2/8/2009,2009014,03  06  09  14  15  18  02,209566064,4  (冀 浙),70
2/5/2009,2009013,04  08  09  21  26  27  09,182623460,4  (黑 苏 皖 粤),118
2/3/2009,2009012,05  11  14  17  18  28  01,175832284,4  (沪 苏 鲁 宁),80
2/1/2009,2009011,02  04  13  14  18  23  15,189123128,2  (湘 深圳),55
1/22/2009,2009010,03  10  17  19  20  24  02,189703670,0,100
1/20/2009,2009009,08  15  21  30  31  33  02,181279024,2  (黑 贵),35
1/18/2009,2009008,04  15  16  22  32  33  02,207103370,4  (黑 赣 陕),99
1/15/2009,2009007,01  05  12  23  25  26  15,185060730,7  (粤 川),42
1/13/2009,2009006,06  12  18  20  26  33  02,184731320,2  (吉 沪),80
1/11/2009,2009005,01  03  08  15  17  21  13,213622966,8  (蒙 沪 鲁 深圳..),76
1/8/2009,2009004,03  11  13  17  28  31  03,196964008,8  (蒙 苏 皖 豫..),84
1/6/2009,2009003,02  03  06  15  25  30  02,191963484,1  (湘),45
1/4/2009,2009002,10  14  17  25  29  33  14,214099642,5  (京 晋 皖 川..),143
12/28/2008,2008153,01  04  18  21  24  30  16,203192356,2  (京 豫),40
12/25/2008,2008152,01  04  06  22  26  30  08,185010624,4  (黑 鄂 粤 川),46
12/23/2008,2008151,06  08  10  14  17  19  06,178836934,6  (沪 苏 浙 闽..),45
12/21/2008,2008150,04  19  22  24  29  32  02,199701670,2  (辽),41
12/18/2008,2008149,10  14  22  28  29  33  02,192954686,6  (沪 浙 皖 鲁..),43
12/16/2008,2008148,03  05  09  22  26  28  09,184713626,1  (湘),56
12/14/2008,2008147,07  08  14  22  26  33  02,201725324,2  (渝 甘),38
12/11/2008,2008146,07  08  17  19  31  32  10,186410548,7  (黑 沪 鲁 渝..),79
12/9/2008,2008145,07  13  18  22  26  29  02,178220662,7  (鲁 粤 川 甘),102
12/7/2008,2008144,02  05  10  27  29  33  15,194035022,4  (苏 赣 川),41
12/4/2008,2008143,12  17  18  19  26  27  06,175828406,5  (蒙 黑 苏 青),85
12/2/2008,2008142,05  06  10  13  17  28  15,181220636,7  (辽 皖 鲁 鄂..),127
11/30/2008,2008141,03  13  20  25  29  33  15,198694026,1  (津),40
11/27/2008,2008140,07  14  16  29  30  31  14,182798276,7  (蒙 辽 鄂 湘..),38
11/25/2008,2008139,08  09  19  23  25  26  07,180577258,3  (蒙 浙 深圳),47
11/23/2008,2008138,07  14  19  23  25  32  04,197283238,6  (闽 鲁 深圳 贵),44
11/20/2008,2008137,01  04  24  28  29  33  09,178412318,4  (辽 湘 川),21
11/18/2008,2008136,05  09  10  12  18  28  02,175281498,1  (浙),104
11/11/2008,2008133,08  11  16  19  24  26  11,180872408,11  (京 辽 黑 苏..),79
11/9/2008,2008132,09  13  16  25  27  33  08,196454404,2  (辽 滇),95
11/6/2008,2008131,02  12  15  18  22  32  08,174029788,7  (京 辽 苏 浙..),59
11/4/2008,2008130,01  12  18  28  30  32  06,181993644,2  (豫 渝),37
11/2/2008,2008129,01  03  18  24  25  32  15,197717092,1  (黑),100
10/30/2008,2008128,01  05  19  20  27  33  05,181169198,4  (冀 豫 川),52
10/28/2008,2008127,05  08  19  22  27  30  13,181580160,3  (豫 湘),163
10/26/2008,2008126,04  11  12  14  20  30  13,198648614,4  (津 苏 浙 滇),47
10/23/2008,2008125,10  11  12  15  26  29  09,180560840,4  (鲁 粤 渝 贵),41
10/21/2008,2008124,01  07  10  13  21  22  03,182202870,2  (蒙 吉),69
10/19/2008,2008123,10  11  15  16  25  29  02,200338784,2  (粤 新),83
10/16/2008,2008122,02  08  11  14  19  26  15,183419190,2  (鲁 深圳),134
10/14/2008,2008121,02  22  23  27  31  32  06,159325560,2  (辽 浙),19
10/12/2008,2008120,10  11  22  24  26  33  02,177325446,1  (黑),42
10/9/2008,2008119,05  07  09  15  24  29  07,159160812,3  (晋 辽 沪),45
10/7/2008,2008118,04  09  16  27  31  33  01,151771380,1  (豫),43
10/5/2008,2008117,03  05  07  10  14  33  07,159338244,2  (沪 浙),54
10/2/2008,2008116,03  07  21  22  24  29  14,131959380,3  (浙 鄂 滇),88
9/25/2008,2008113,06  09  10  12  17  22  09,154570240,10  (辽 浙 湘 粤..),58
9/23/2008,2008112,05  13  14  19  22  23  06,147917738,0,38
9/21/2008,2008111,17  18  21  25  31  32  06,165394226,2  (苏 湘),23
9/18/2008,2008110,10  16  22  23  29  31  02,150162970,1  (苏),35
9/16/2008,2008109,04  07  09  16  21  28  10,149534090,14  (吉 浙 皖 鲁..),142
9/14/2008,2008108,09  10  15  17  23  30  12,161811898,1  (黑),70
9/11/2008,2008107,06  13  18  22  27  32  04,145917756,4  (浙 鄂 湘),94
9/9/2008,2008106,14  19  25  27  29  30  15,145583846,1  (晋),24
9/7/2008,2008105,05  17  19  27  28  32  02,166483810,6  (京 黑 浙 皖..),41
9/4/2008,2008104,03  06  08  17  24  31  01,146186834,2  (冀 豫),101
9/2/2008,2008103,01  12  16  18  22  33  04,145961956,3  (黑 鲁 粤),29
8/31/2008,2008102,03  07  12  21  25  32  05,163061174,6  (鄂 深圳 桂 琼..),106
8/28/2008,2008101,09  17  21  26  28  30  04,146389400,9  (冀 浙 闽 鲁..),32
8/26/2008,2008100,08  14  17  21  27  28  14,143116762,8  (京 津 苏 浙..),121
8/24/2008,2008099,10  15  16  22  23  24  07,161894814,7  (黑 沪 滇 甘),68
8/21/2008,2008098,06  07  10  11  15  30  01,141788216,1  (豫),55
8/19/2008,2008097,03  06  08  09  16  17  13,139512854,5  (沪 浙 豫 湘..),30
8/17/2008,2008096,06  08  12  24  27  31  14,155836508,1  (渝),83
8/10/2008,2008093,04  10  12  16  26  28  07,155710670,10  (辽 沪 苏 皖..),84
8/7/2008,2008092,01  03  18  27  28  30  05,147648912,9  (沪 浙 滇 新),43
8/5/2008,2008091,03  12  14  23  31  32  10,144363788,3  (辽 吉 湘),38
8/3/2008,2008090,02  07  14  18  19  24  01,161612270,3  (辽 深圳 甘),96
7/31/2008,2008089,03  06  11  16  22  27  11,152919280,16  (吉 沪 苏 浙..),192
7/29/2008,2008088,01  06  08  16  17  23  05,145378764,4  (鲁 粤 陕),40
7/27/2008,2008087,01  07  26  29  30  31  06,165513430,5  (蒙 辽 黑 鄂..),59
7/24/2008,2008086,04  05  10  26  27  30  12,149218680,1  (沪),37
7/22/2008,2008085,01  04  12  20  24  29  15,147121156,2  (辽 吉),29
7/20/2008,2008084,04  07  13  20  29  30  16,164902436,5  (苏 湘 粤 陕),133
7/17/2008,2008083,07  08  09  18  29  32  09,148998496,1  (鄂),59
7/15/2008,2008082,04  08  10  12  21  26  09,145747052,3  (吉 粤),52
7/13/2008,2008081,02  12  13  18  25  31  04,164515530,13  (京 冀 苏 浙..),182
7/10/2008,2008080,04  14  22  25  29  32  14,147833964,2  (浙 新),37
7/8/2008,2008079,03  04  05  10  20  32  09,146233386,3  (辽 豫),56
7/6/2008,2008078,06  13  16  26  30  33  01,163038372,3  (浙 豫 鄂),29
7/3/2008,2008077,04  12  22  26  30  33  09,150267928,3  (鲁 粤),27
7/1/2008,2008076,02  05  07  11  13  18  11,149452982,1  (琼),44
6/24/2008,2008073,01  09  13  22  28  33  08,145507408,2  (粤),39
6/22/2008,2008072,01  05  10  18  22  30  09,161487324,2  (津 沪),70
6/19/2008,2008071,01  06  21  26  27  28  09,149342332,6  (冀 皖 鲁 鄂..),52
6/17/2008,2008070,05  06  12  15  18  33  13,143853670,0,25
6/15/2008,2008069,05  08  17  20  26  30  10,160540160,10  (辽 沪 浙 皖..),76
6/12/2008,2008068,05  07  17  23  27  29  07,146064510,3  (京 浙 鲁),66
6/10/2008,2008067,10  11  15  19  26  33  13,139167536,3  (辽 黑 豫),35
6/8/2008,2008066,07  12  21  22  29  30  08,157257472,11,92
6/5/2008,2008065,05  13  15  19  30  31  05,148399068,4  (京 冀 辽 浙..),69
6/3/2008,2008064,01  02  07  09  12  18  12,142377766,6  (辽 浙 皖 川),43
6/1/2008,2008063,05  09  11  14  16  17  15,155226836,2  (冀 鲁),48
5/29/2008,2008062,06  08  13  17  24  27  15,137719710,2  (湘 粤),59
5/27/2008,2008061,01  02  05  12  26  31  06,133881926,1  (粤),14
5/25/2008,2008060,06  07  08  17  30  32  03,152605692,3  (京 皖 鲁),34
5/22/2008,2008059,02  06  15  29  31  32  16,138178008,0,29
5/20/2008,2008058,01  12  21  27  29  31  11,133093020,7  (辽 吉 鲁 豫..),79
5/18/2008,2008057,19  20  21  26  28  30  08,157009320,5  (皖 闽 豫 鄂..),32
5/15/2008,2008056,08  13  22  23  25  30  07,143711520,6  (辽 鄂 深圳 渝),65
5/8/2008,2008053,06  12  19  20  21  27  04,150163792,8  (京 冀 吉 赣..),175
5/6/2008,2008052,02  10  17  23  29  31  10,150880684,13  (辽 苏 浙 鄂),311
5/4/2008,2008051,01  04  08  10  13  33  11,168795820,5  (辽 沪 粤 深圳),32
5/1/2008,2008050,01  11  19  24  26  27  03,143428932,5  (津 冀 粤 深圳),39
4/29/2008,2008049,03  10  12  13  19  25  04,156554264,3  (津 渝),63
4/27/2008,2008048,11  18  21  27  30  32  01,177125564,6  (吉 沪 苏 浙..),66
4/24/2008,2008047,09  12  13  14  20  22  10,159244658,3  (浙 鲁),30
4/22/2008,2008046,15  16  18  24  28  33  15,154575398,1  (鄂),21
4/20/2008,2008045,01  10  13  21  29  32  04,166853172,2  (豫 滇),81
4/17/2008,2008044,05  07  09  20  26  29  09,154045626,4  (京 苏 滇),63
4/15/2008,2008043,03  10  16  22  27  33  14,152620756,2  (苏 新),38
4/13/2008,2008042,03  04  09  11  12  24  01,172844294,4  (赣 渝 川),168
4/10/2008,2008041,08  11  20  22  23  27  04,153107854,1  (苏),29
4/8/2008,2008040,06  13  22  25  27  28  09,147866454,3  (冀 皖 深圳),29
4/6/2008,2008039,01  07  10  13  22  29  01,167098814,3  (蒙 辽 浙),80
4/3/2008,2008038,03  09  10  11  15  19  13,156472902,4  (冀 蒙 苏),38
4/1/2008,2008037,01  12  22  24  28  31  06,155799266,4  (吉 鄂 贵),34
3/30/2008,2008036,02  06  13  18  23  28  16,175839426,5  (冀 浙 鲁 粤),218
3/23/2008,2008033,12  17  18  30  31  33  04,180595348,1  (苏),37
3/20/2008,2008032,05  14  16  21  23  28  13,160439648,0,61
3/18/2008,2008031,03  06  11  15  21  31  13,158624334,3  (浙 甘 青),79
3/16/2008,2008030,06  15  18  19  20  28  11,179312028,3  (苏 浙 深圳),44
3/13/2008,2008029,01  09  14  22  29  32  12,161219452,2  (辽 鄂),44
3/11/2008,2008028,01  13  21  26  29  32  10,160518620,1  (滇),40
3/9/2008,2008027,15  18  19  23  24  26  13,174009958,0,37
3/6/2008,2008026,05  17  19  27  29  32  03,152462456,4  (赣 鄂 川 滇),42
3/4/2008,2008025,08  16  17  18  19  21  14,153154654,2  (京 沪),48
3/2/2008,2008024,11  20  21  26  28  30  13,170256022,2  (浙 陕),30
2/28/2008,2008023,08  16  18  25  26  32  02,153560364,4  (沪 苏 鄂),82
2/26/2008,2008022,12  18  20  24  28  32  05,144863010,0,59
2/24/2008,2008021,09  12  19  20  26  28  15,160910474,3  (浙 皖 湘),95
2/21/2008,2008020,03  10  13  15  28  30  03,146348748,8  (辽 黑 沪 苏..),207
2/19/2008,2008019,02  09  11  17  27  31  05,141971234,5  (辽 赣 豫 粤),103
2/17/2008,2008018,02  05  06  23  26  33  13,157186176,1  (深圳),23
2/14/2008,2008017,02  05  07  17  20  22  02,132359640,2  (湘 粤),50
2/5/2008,2008016,03  12  14  21  29  33  13,140568370,0,22
1/29/2008,2008013,02  08  15  16  22  28  10,134411428,15  (京 冀 黑 沪..),144
1/27/2008,2008012,03  04  05  16  20  30  13,154610224,8  (黑 浙 闽),54
1/24/2008,2008011,02  14  17  21  30  32  03,142739106,1  (渝),21
1/22/2008,2008010,03  08  11  17  21  27  09,146738458,26  (京 冀 苏 浙..),196
1/20/2008,2008009,09  21  29  30  31  32  16,165349862,2  (京 津),39
1/17/2008,2008008,02  15  16  23  26  27  07,150661200,6  (浙 闽 鲁 桂..),43
1/15/2008,2008007,01  13  17  22  23  30  11,145532348,3  (吉 豫 陕),26
1/13/2008,2008006,01  14  16  18  22  27  14,165907668,1  (鲁),35
1/10/2008,2008005,03  05  15  22  24  25  15,154340740,2  (渝 川),93
1/8/2008,2008004,04  08  22  23  27  29  08,154299042,5  (皖 鄂 粤 贵),40
1/6/2008,2008003,06  08  11  13  17  19  12,175940428,18  (京 冀 沪 浙..),76
1/3/2008,2008002,03  04  18  22  25  29  09,153610222,6  (晋 苏 赣 鄂),66
1/1/2008,2008001,02  04  07  09  14  29  03,143343976,1  (吉),53
12/30/2007,2007153,01  04  19  20  25  31  15,169633854,1  (川),79
12/27/2007,2007152,11  17  21  29  30  33  08,156184910,1  (沪),33
12/25/2007,2007151,01  06  10  11  23  25  02,153939934,8  (沪 苏 浙 鄂),73
12/23/2007,2007150,03  05  11  13  19  24  05,166649572,2  (京 鄂),78
12/20/2007,2007149,01  17  19  22  28  30  03,149288714,2  (苏 桂),23
12/13/2007,2007146,04  18  22  24  26  30  09,158863498,2  (辽 青),41
12/11/2007,2007145,08  09  11  12  25  31  11,156683190,4  (冀 粤 桂 滇),44
12/9/2007,2007144,08  14  23  25  28  32  16,178734532,2  (辽 皖),59
12/6/2007,2007143,01  06  22  23  24  26  04,152332662,1  (辽),22
12/4/2007,2007142,11  20  25  26  27  30  08,148389454,0,35
12/2/2007,2007141,02  03  04  06  17  31  08,166050194,3  (京 粤),33
11/29/2007,2007140,01  05  16  21  22  26  11,143598644,4  (赣 鄂 深圳 陕),54
11/27/2007,2007139,06  10  12  14  16  22  06,147362270,22  (深圳 甘),62
11/25/2007,2007138,02  03  15  17  19  25  16,167481164,0,85
11/22/2007,2007137,03  07  08  18  20  22  03,148358822,7  (辽 苏 鲁 豫..),74
11/20/2007,2007136,01  02  18  21  25  29  14,148075802,4  (京 黑 浙 粤),26
11/18/2007,2007135,01  11  16  26  31  33  16,159526566,0,32
11/15/2007,2007134,01  04  10  13  18  25  15,141752438,1  (鄂),47
11/13/2007,2007133,03  06  07  11  13  33  10,145163392,11  (黑 苏 鲁 豫..),64
11/11/2007,2007132,01  09  16  21  22  23  05,155862750,0,33
11/8/2007,2007131,03  05  07  16  22  27  05,139489488,3  (鲁 鄂 渝),29
11/6/2007,2007130,03  05  09  11  27  31  04,134915286,5  (吉 深圳 青 宁),98
11/4/2007,2007129,05  07  20  21  22  30  08,152215698,12  (京 冀 辽 豫..),93
10/28/2007,2007126,09  10  19  23  26  31  09,170508318,15  (京 沪 鲁 粤..),124
10/25/2007,2007125,03  05  18  20  27  33  01,137439952,0,71
10/23/2007,2007124,03  07  13  16  19  32  16,131087996,0,41
10/21/2007,2007123,01  13  15  23  28  32  02,149864730,2  (浙 鲁),19
10/18/2007,2007122,04  07  19  24  26  32  09,130402942,7  (沪 苏 鲁 粤..),80
10/16/2007,2007121,03  10  21  22  27  28  06,125337786,1  (粤),28
10/14/2007,2007120,06  07  11  12  18  25  01,136778106,0,38
10/11/2007,2007119,03  08  11  13  25  31  12,124850416,23  (京 冀 辽 黑..),58
10/9/2007,2007118,04  10  16  18  25  32  15,124978730,5  (皖 鲁 湘 滇),48
10/7/2007,2007117,03  07  09  10  26  32  01,132359640,2  (湘 粤),50
10/4/2007,2007116,03  05  07  11  17  27  13,113457608,7  (冀 浙 皖 赣..),85
10/2/2007,2007115,01  05  10  16  20  26  02,108125704,0,53
9/30/2007,2007114,05  12  15  24  27  33  05,143109004,12  (冀 晋 辽 黑..),167
9/27/2007,2007113,04  18  23  25  26  31  10,124724404,1  (琼),26
9/25/2007,2007112,07  11  14  16  25  32  11,128550874,1  (黑),38
9/23/2007,2007111,02  09  10  12  13  17  11,136651412,0,20
9/20/2007,2007110,02  04  07  15  24  28  03,119714108,4  (京 鲁 粤 川),41
9/18/2007,2007109,01  04  07  08  13  14  04,117653172,2  (辽 浙),50
9/11/2007,2007106,12  18  21  24  25  29  08,113328304,1  (京),20
9/9/2007,2007105,02  07  10  17  23  29  14,134273360,6  (沪 浙 桂 川..),111
9/6/2007,2007104,02  08  12  14  20  32  04,108150420,3  (黑 沪 苏),30
9/4/2007,2007103,07  09  25  27  30  32  01,102844920,0,26
9/2/2007,2007102,04  06  08  18  20  33  11,119528600,2  (粤 琼),27
8/30/2007,2007101,15  16  18  21  22  30  14,103261246,2  (黑 鲁),19
8/28/2007,2007100,08  18  27  29  30  32  06,100804514,5  (晋 黑 赣 深圳),43
